date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,06.2019 11:59:28;29.7;4.5;337.4;901.2667091546709;310.76;Module 1,5_14;909.63;133,65;29,54;4,47;132,01;1,64
30,06.2019 12:01:16;29.7;4.5;336.9;904.4456497593645;310.76;Module 1,5_14;912.75;133,65;29,63;4,49;132,88;0,77
30,06.2019 12:03:06;29.7;4.6;336.9;906.6252718187004;310.88;Module 1,5_14;914.86;136,62;29,63;4,50;133,20;3,42
30,06.2019 12:04:57;29.7;4.5;336.9;910.0245241184334;310.90999999999997;Module 1,5_14;918.2;133,65;29,62;4,51;133,69;-0,04
30,06.2019 12:07:02;29.6;4.6;337.4;914.6343392816409;311.06;Module 1,5_14;922.75;136,16;29,52;4,54;133,96;2,20
30,06.2019 12:08:55;29.7;4.7;337.4;919.264532331466;311.26;Module 1,5_14;927.33;139,59;29,52;4,56;134,64;4,95
30,06.2019 12:10:45;29.5;4.7;337.4;924.1503681290143;310.99;Module 1,5_14;932.17;138,65;29,52;4,59;135,35;3,30
30,06.2019 12:12:33;29.5;4.7;337.4;928.8465616103535;311.21;Module 1,5_14;936.82;138,65;29,51;4,61;136,03;2,62
30,06.2019 12:14:26;29.6;4.7;337.4;928.6188581448412;311.26;Module 1,5_14;936.5;139,12;29,51;4,61;136,00;3,12
30,06.2019 12:16:15;29.6;4.7;338.9;930.7277262427028;311.45;Module 1,5_14;938.54;139,12;29,23;4,62;135,05;4,07
30,06.2019 12:18:11;29.4;4.8;338.9;938.3561791205021;311.58;Module 1,5_14;946.14;141,12;29,23;4,66;136,15;4,97
30,06.2019 12:20:04;29.5;4.7;338.9;938.2961724911984;311.54;Module 1,5_14;945.99;138,65;29,23;4,66;136,14;2,51
30,06.2019 12:21:57;29.5;4.7;338.9;939.2176311497723;311.93;Module 1,5_14;946.83;138,65;29,22;4,66;136,27;2,38
30,06.2019 12:23:58;29.4;4.7;338.9;941.7619671607333;312.28;Module 1,5_14;949.3;138,18;29,22;4,68;136,64;1,54
30,06.2019 12:25:54;29.4;4.8;338.9;946.0187546054278;312.35;Module 1,5_14;953.5;141,12;29,21;4,70;137,25;3,87
30,06.2019 12:27:51;29.4;4.8;338.9;951.4573460134787;312.3;Module 1,5_14;958.89;141,12;29,20;4,73;138,03;3,09
30,06.2019 12:29:52;29.4;4.8;338.9;953.118679150595;312.11;Module 1,5_14;960.47;141,12;29,20;4,73;138,27;2,85
30,06.2019 12:31:43;29.4;4.8;338.9;957.0546825034419;312.13;Module 1,5_14;964.35;141,12;29,20;4,75;138,84;2,28
30,06.2019 12:33:34;29.4;4.8;338.9;961.1100173113502;312.05;Module 1,5_14;968.35;141,12;29,20;4,78;139,42;1,70
30,06.2019 12:35:42;29.4;4.8;340.9;967.4815526353295;311.75;Module 1,5_14;974.67;141,12;28,83;4,81;138,58;2,54
30,06.2019 12:37:34;29.4;4.8;340.9;967.2002087557055;311.63;Module 1,5_14;974.3;141,12;28,83;4,81;138,54;2,58
30,06.2019 12:39:34;29.4;4.8;340.9;971.0843139817396;311.53;Module 1,5_14;978.12;141,12;28,82;4,83;139,09;2,03
30,06.2019 12:41:28;29.4;4.9;340.9;978.5881389265925;311.53;Module 1,5_14;985.59;144,06;28,81;4,86;140,14;3,92
30,06.2019 12:43:27;29.5;4.9;339.4;978.6790771181377;311.65;Module 1,5_14;985.59;144,55;29,08;4,87;141,49;3,06
30,06.2019 12:45:26;29.5;4.9;339.4;981.3118439551545;311.90999999999997;Module 1,5_14;988.15;144,55;29,08;4,88;141,86;2,69
30,06.2019 12:47:20;29.5;4.9;339.4;983.9408419228016;311.96;Module 1,5_14;990.71;144,55;29,07;4,89;142,24;2,31
30,06.2019 12:49:20;29.5;4.9;339.4;981.4889478304789;312.39;Module 1,5_14;988.15;144,55;29,08;4,88;141,89;2,66
