date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 08:01:22;28.8;0.06;293;19.0896790805785;289.16;Module 1,7_2;21.98;1,73;11,70;0,05;0,59;1,13
31,07.2019 08:02:38;28.8;0.07;293;21.47523116194985;289.19;Module 1,7_2;24.6;2,02;13,16;0,06;0,75;1,26
31,07.2019 08:04:04;29.2;0.08;293;23.267332845427745;289.19;Module 1,7_2;26.51;2,34;14,26;0,06;0,88;1,45
31,07.2019 08:05:16;29.9;0.09;293;24.122716236487648;289.21;Module 1,7_2;27.37;2,69;14,78;0,06;0,95;1,74
31,07.2019 08:06:33;29.8;0.09;293;24.630819881063445;289.23;Module 1,7_2;27.83;2,68;15,09;0,07;0,99;1,69
31,07.2019 08:08:12;29.7;0.09;293;24.89598767653025;289.24;Module 1,7_2;27.99;2,67;15,26;0,07;1,01;1,66
31,07.2019 08:09:25;29.8;0.09;293;24.87399325661086;289.23;Module 1,7_2;27.87;2,68;15,24;0,07;1,01;1,67
31,07.2019 08:10:40;29.8;0.08;293;24.159305650616346;289.25;Module 1,7_2;26.98;2,38;14,80;0,06;0,95;1,43
31,07.2019 08:11:52;29.6;0.08;293;23.611971320420597;289.25;Module 1,7_2;26.29;2,37;14,47;0,06;0,91;1,46
31,07.2019 08:13:06;29.7;0.07;293;22.834018582194318;289.25;Module 1,7_2;25.35;2,08;13,99;0,06;0,85;1,23
31,07.2019 08:14:21;29.5;0.07;293;22.030633986190956;289.25;Module 1,7_2;24.39;2,07;13,50;0,06;0,79;1,27
31,07.2019 08:15:39;29.4;0.06;293;20.895572655279484;289.27;Module 1,7_2;23.07;1,76;12,80;0,06;0,71;1,05
31,07.2019 08:16:52;29.2;0.05;293;19.84788555894623;289.28;Module 1,7_2;21.86;1,46;12,16;0,05;0,64;0,82
31,07.2019 08:18:10;29.1;0.05;293;20.051713947685194;289.3;Module 1,7_2;22.03;1,46;12,29;0,05;0,65;0,80
31,07.2019 08:19:23;28.7;0.05;293;20.0046248528271;289.32;Module 1,7_2;21.93;1,44;12,26;0,05;0,65;0,78
31,07.2019 08:20:36;28.9;0.05;293;20.43053686405461;289.3;Module 1,7_2;22.35;1,45;12,52;0,05;0,68;0,77
31,07.2019 08:21:53;28.9;0.06;293;20.995806195027637;289.29;Module 1,7_2;22.92;1,73;12,87;0,06;0,72;1,02
31,07.2019 08:23:06;28.7;0.06;293;22.183151611917097;289.29;Module 1,7_2;24.17;1,72;13,59;0,06;0,80;0,92
31,07.2019 08:24:20;28.9;0.07;293;23.96207531728979;289.27;Module 1,7_2;26.06;2,02;14,69;0,06;0,94;1,09
31,07.2019 08:25:34;29.7;0.09;293;26.427101235889538;289.27;Module 1,7_2;28.69;2,67;16,20;0,07;1,14;1,54
31,07.2019 08:26:49;29.8;0.1;293;28.46561588476051;289.27;Module 1,7_2;30.85;2,98;17,45;0,08;1,32;1,66
31,07.2019 08:28:02;29.8;0.11;293;30.618473481335105;289.29;Module 1,7_2;33.13;3,28;18,77;0,08;1,53;1,75
31,07.2019 08:29:24;30.1;0.12;293;31.689739495984647;289.31;Module 1,7_2;34.23;3,61;19,41;0,08;1,64;1,98
31,07.2019 08:30:37;30.4;0.13;293;32.756334448097235;289.32;Module 1,7_2;35.33;3,95;20,07;0,09;1,75;2,20
31,07.2019 08:31:59;30.3;0.12;293;33.226286476021656;289.34;Module 1,7_2;35.78;3,64;20,35;0,09;1,80;1,84
31,07.2019 08:33:12;30.5;0.12;293;32.72280759782073;289.34;Module 1,7_2;35.19;3,66;20,05;0,09;1,74;1,92
31,07.2019 08:34:32;30.3;0.12;293;32.74174609379503;289.35;Module 1,7_2;35.16;3,64;20,06;0,09;1,75;1,89
31,07.2019 08:35:46;30.3;0.12;293;32.764841564712775;289.35;Module 1,7_2;35.14;3,64;20,07;0,09;1,75;1,89
