date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
31,07.2019 08:01:22;31;0.06;295;19.0896790805785;289.16;Module 1,7_8;21.98;1,86;9,45;0,05;0,48;1,38
31,07.2019 08:02:38;31.1;0.07;295;21.47523116194985;289.19;Module 1,7_8;24.6;2,18;10,63;0,06;0,61;1,57
31,07.2019 08:04:04;31.4;0.08;295;23.267332845427745;289.19;Module 1,7_8;26.51;2,51;11,51;0,06;0,71;1,80
31,07.2019 08:05:16;31.9;0.09;295;24.122716236487648;289.21;Module 1,7_8;27.37;2,87;11,94;0,06;0,77;2,10
31,07.2019 08:06:33;31.8;0.09;294.5;24.630819881063445;289.23;Module 1,7_8;27.83;2,86;12,18;0,07;0,80;2,06
31,07.2019 08:08:12;31.8;0.09;294.5;24.89598767653025;289.24;Module 1,7_8;27.99;2,86;12,31;0,07;0,82;2,05
31,07.2019 08:09:25;31.9;0.09;294.5;24.87399325661086;289.23;Module 1,7_8;27.87;2,87;12,30;0,07;0,82;2,06
31,07.2019 08:10:40;31.9;0.08;294.5;24.159305650616346;289.25;Module 1,7_8;26.98;2,55;11,95;0,06;0,77;1,78
31,07.2019 08:11:52;31.7;0.08;294.5;23.611971320420597;289.25;Module 1,7_8;26.29;2,54;11,68;0,06;0,73;1,80
31,07.2019 08:13:06;31.7;0.07;294.5;22.834018582194318;289.25;Module 1,7_8;25.35;2,22;11,30;0,06;0,69;1,53
31,07.2019 08:14:21;31.6;0.07;294.5;22.030633986190956;289.25;Module 1,7_8;24.39;2,21;10,90;0,06;0,64;1,57
31,07.2019 08:15:39;31.5;0.06;294.5;20.895572655279484;289.27;Module 1,7_8;23.07;1,89;10,34;0,06;0,58;1,31
31,07.2019 08:16:52;31.4;0.05;294.5;19.84788555894623;289.28;Module 1,7_8;21.86;1,57;9,82;0,05;0,52;1,05
31,07.2019 08:18:10;31.2;0.05;294.5;20.051713947685194;289.3;Module 1,7_8;22.03;1,56;9,92;0,05;0,53;1,03
31,07.2019 08:19:23;31;0.05;294.5;20.0046248528271;289.32;Module 1,7_8;21.93;1,55;9,90;0,05;0,53;1,02
31,07.2019 08:20:36;31;0.05;294.5;20.43053686405461;289.3;Module 1,7_8;22.35;1,55;10,11;0,05;0,55;1,00
31,07.2019 08:21:53;31.1;0.06;294.5;20.995806195027637;289.29;Module 1,7_8;22.92;1,87;10,38;0,06;0,58;1,29
31,07.2019 08:23:06;31.3;0.06;294.5;22.183151611917097;289.29;Module 1,7_8;24.17;1,88;10,98;0,06;0,65;1,23
31,07.2019 08:24:20;31.1;0.07;294.5;23.96207531728979;289.27;Module 1,7_8;26.06;2,18;11,85;0,06;0,76;1,42
31,07.2019 08:25:34;31.8;0.09;294.5;26.427101235889538;289.27;Module 1,7_8;28.69;2,86;13,07;0,07;0,92;1,94
31,07.2019 08:26:49;31.8;0.1;294.5;28.46561588476051;289.27;Module 1,7_8;30.85;3,18;14,08;0,08;1,07;2,11
31,07.2019 08:28:02;31.9;0.11;294.5;30.618473481335105;289.29;Module 1,7_8;33.13;3,51;15,15;0,08;1,24;2,27
31,07.2019 08:29:24;32.2;0.12;295;31.689739495984647;289.31;Module 1,7_8;34.23;3,86;15,68;0,08;1,32;2,54
31,07.2019 08:30:37;32.3;0.13;295;32.756334448097235;289.32;Module 1,7_8;35.33;4,20;16,20;0,09;1,41;2,78
