date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:23:23;31.1;0;293;4.6048858919229545;287.79;Module 2,2_5;5.85;0,00;1,18;0,01;0,01;-0,01
30,09.2019 08:25:21;32.6;0;293;4.412378551585574;287.8;Module 2,2_5;5.51;0,00;1,13;0,01;0,01;-0,01
30,09.2019 08:27:14;31.9;0;293;6.012456741543402;287.8;Module 2,2_5;7.4;0,00;1,54;0,02;0,02;-0,02
30,09.2019 08:29:09;34.5;0;294.9;7.894855648694538;287.81;Module 2,2_5;9.59;0,00;2,02;0,02;0,04;-0,04
30,09.2019 08:31:02;35.1;0;294.9;10.585039364897092;287.75;Module 2,2_5;12.71;0,00;2,72;0,03;0,08;-0,08
30,09.2019 08:33:00;30.1;0.07;296;13.714682017729746;287.66;Module 2,2_5;16.29;2,11;3,52;0,04;0,13;1,98
30,09.2019 08:34:52;29.6;0.09;296;15.993212688530786;287.6;Module 2,2_5;18.82;2,66;4,10;0,04;0,18;2,49
30,09.2019 08:36:46;30.3;0.09;296;17.75216804117615;287.57;Module 2,2_5;20.71;2,73;4,55;0,05;0,22;2,51
30,09.2019 08:38:39;30.8;0.09;294.6;18.220075228042838;287.59;Module 2,2_5;21.09;2,77;4,67;0,05;0,23;2,54
30,09.2019 08:40:57;31;0.09;294.6;17.080836925643034;287.67;Module 2,2_5;19.6;2,79;4,38;0,05;0,20;2,59
30,09.2019 08:42:51;30.9;0.08;295;16.65819499565362;287.73;Module 2,2_5;18.99;2,47;4,27;0,04;0,19;2,28
30,09.2019 08:44:44;30.6;0.07;295;14.437681954426209;287.78;Module 2,2_5;16.36;2,14;3,70;0,04;0,14;2,00
30,09.2019 08:46:37;30.1;0.07;294.7;15.290474984859392;287.82;Module 2,2_5;17.23;2,11;3,92;0,04;0,16;1,95
30,09.2019 08:48:43;29.9;0.08;294.7;15.85182543793994;287.86;Module 2,2_5;17.76;2,39;4,07;0,04;0,17;2,22
30,09.2019 08:50:48;29.8;0.08;294.7;16.420360722237703;287.88;Module 2,2_5;18.3;2,38;4,21;0,04;0,19;2,20
30,09.2019 08:52:41;30.9;0.09;294.7;17.863548544179256;287.85;Module 2,2_5;19.82;2,78;4,59;0,05;0,22;2,56
30,09.2019 08:54:34;30.7;0.09;294.7;18.98803043087774;287.82;Module 2,2_5;20.98;2,76;4,88;0,05;0,25;2,52
30,09.2019 08:56:35;30.7;0.09;295.2;18.931254701124097;287.76;Module 2,2_5;20.83;2,76;4,86;0,05;0,25;2,52
30,09.2019 08:58:28;30.5;0.1;295.2;21.08964384394809;287.71;Module 2,2_5;23.12;3,05;5,41;0,06;0,31;2,74
30,09.2019 09:00:23;30.9;0.08;295.2;17.575501291919082;287.72;Module 2,2_5;19.2;2,47;4,51;0,05;0,21;2,26
30,09.2019 09:02:17;30.9;0;295.2;10.965704727891666;287.75;Module 2,2_5;11.94;0,00;2,81;0,03;0,08;-0,08
30,09.2019 09:04:12;31;0;295.2;7.388650153631631;287.77;Module 2,2_5;8.02;0,00;1,90;0,02;0,04;-0,04
30,09.2019 09:06:07;34.2;0;295.9;12.492583500665198;287.69;Module 2,2_5;13.52;0,00;3,20;0,03;0,11;-0,11
30,09.2019 09:08:00;36.2;0.08;295.9;18.20683295051936;287.53;Module 2,2_5;19.65;2,90;4,67;0,05;0,23;2,67
30,09.2019 09:09:54;32.2;0.14;296.2;29.152121925041566;287.51;Module 2,2_5;31.38;4,51;7,48;0,08;0,58;3,92
30,09.2019 09:12:09;32.4;0.19;296.2;39.19876859231794;287.56;Module 2,2_5;42.07;6,16;10,06;0,11;1,06;5,10
30,09.2019 09:14:03;32.9;0.23;296.2;46.47355789506396;287.6;Module 2,2_5;49.76;7,57;11,93;0,12;1,49;6,08
30,09.2019 09:15:59;33.3;0.16;296;34.158045139916105;287.64;Module 2,2_5;36.49;5,33;8,77;0,09;0,80;4,53
30,09.2019 09:17:52;33.2;0.15;296;30.544021861846208;287.69;Module 2,2_5;32.56;4,98;7,84;0,08;0,64;4,34
30,09.2019 09:19:50;32.6;0.15;296.2;31.671011009497814;287.7;Module 2,2_5;33.69;4,89;8,13;0,08;0,69;4,20
30,09.2019 09:21:43;32.6;0.15;296.2;30.733950381712685;287.71;Module 2,2_5;32.63;4,89;7,89;0,08;0,65;4,24
30,09.2019 09:23:36;32.6;0.13;296.2;27.488167747864317;287.73;Module 2,2_5;29.13;4,24;7,05;0,07;0,52;3,72
30,09.2019 09:25:30;32.1;0.12;296.2;25.183497241803547;287.74;Module 2,2_5;26.64;3,85;6,46;0,07;0,44;3,42
30,09.2019 09:27:24;31.5;0.14;296.2;31.192435932689104;287.75;Module 2,2_5;32.94;4,41;8,01;0,08;0,67;3,74
30,09.2019 09:29:17;31.2;0.19;295.7;39.428729782792125;287.74;Module 2,2_5;41.57;5,93;10,12;0,11;1,07;4,86
30,09.2019 09:31:15;31.4;0.18;295.7;36.015928508287374;287.75;Module 2,2_5;37.91;5,65;9,24;0,10;0,89;4,76
30,09.2019 09:33:09;31.6;0.2;295.7;42.0361497665594;287.73;Module 2,2_5;44.18;6,32;10,79;0,11;1,22;5,10
30,09.2019 09:35:27;32.2;0.25;295.9;48.87712205804852;287.75;Module 2,2_5;51.28;8,05;12,55;0,13;1,64;6,41
30,09.2019 09:37:22;32.2;0.18;295.9;35.81188555378571;287.75;Module 2,2_5;37.52;5,80;9,20;0,10;0,88;4,91
30,09.2019 09:39:15;32.6;0.21;296.2;44.35572399506299;287.74;Module 2,2_5;46.41;6,85;11,38;0,12;1,35;5,49
30,09.2019 09:41:10;32.7;0.28;296.2;57.954376692930495;287.71;Module 2,2_5;60.56;9,16;14,88;0,16;2,31;6,85
30,09.2019 09:43:03;32.9;0.41;296.2;83.4547128459216;287.73;Module 2,2_5;87.1;13,49;21,42;0,22;4,79;8,70
30,09.2019 09:44:56;34.4;0.48;296.2;96.65721031212681;287.77;Module 2,2_5;100.76;16,51;24,80;0,26;6,43;10,08
30,09.2019 09:47:02;34.5;0.44;296.2;88.77901136209117;287.84;Module 2,2_5;92.43;15,18;22,79;0,24;5,42;9,76
30,09.2019 09:48:55;34.4;0.28;297.4;63.47218104269892;287.87;Module 2,2_5;66.01;9,63;16,30;0,17;2,77;6,86
30,09.2019 09:50:53;34.1;0.28;297.4;58.15173192449408;287.82;Module 2,2_5;60.41;9,55;14,94;0,16;2,33;7,22
30,09.2019 09:52:50;34.1;0.43;297.7;92.77893234144402;287.74;Module 2,2_5;96.28;14,66;23,82;0,25;5,93;8,73
30,09.2019 09:54:46;34.3;0.59;297.7;122.94962980135044;287.72;Module 2,2_5;127.46;20,24;30,88;0,34;10,38;9,85
30,09.2019 09:56:39;35.2;0.74;297.7;150.72958772417283;287.81;Module 2,2_5;156.11;26,05;34,05;0,45;15,26;10,79
30,09.2019 09:58:32;29.5;0.57;297.9;124.03120240483182;288.04;Module 2,2_5;128.34;16,81;31,05;0,34;10,56;6,25
30,09.2019 10:00:25;34.4;0.53;297.9;102.42647958368669;288.14;Module 2,2_5;105.89;18,23;26,27;0,28;7,23;11,00
30,09.2019 10:02:21;34.6;0.37;298;74.21849132318889;288.19;Module 2,2_5;76.66;12,80;19,07;0,20;3,80;9,01
30,09.2019 10:04:20;34;0.44;298;86.91985279479029;288.18;Module 2,2_5;89.7;14,96;22,33;0,23;5,21;9,75
30,09.2019 10:06:19;34.2;0.44;298;87.43053784932123;288.15;Module 2,2_5;90.15;15,05;22,46;0,23;5,27;9,78
30,09.2019 10:08:24;34.5;0.45;298;89.87489038626593;288.1;Module 2,2_5;92.59;15,53;23,09;0,24;5,57;9,96
30,09.2019 10:10:17;34.4;0.49;298;96.29624764834297;288.08;Module 2,2_5;99.13;16,86;24,72;0,26;6,39;10,47
30,09.2019 10:12:10;34.4;0.43;298.3;85.90715289090798;288.08;Module 2,2_5;88.37;14,79;22,07;0,23;5,09;9,71
30,09.2019 10:14:09;34.2;0.41;298.3;81.31186718568172;288.06;Module 2,2_5;83.58;14,02;20,89;0,22;4,56;9,47
30,09.2019 10:16:05;34.1;0.41;298.3;80.83433428931525;287.97;Module 2,2_5;83.03;13,98;20,77;0,22;4,50;9,48
30,09.2019 10:17:57;34.3;0.4;298;78.45280885534429;287.95;Module 2,2_5;80.53;13,72;20,16;0,21;4,24;9,48
30,09.2019 10:19:50;34.2;0.4;298;78.56267335689013;287.8;Module 2,2_5;80.59;13,68;20,18;0,21;4,25;9,43
30,09.2019 10:22:16;34.4;0.44;298.1;87.43706710998643;287.57;Module 2,2_5;89.62;15,14;22,46;0,23;5,27;9,87
30,09.2019 10:24:09;34.5;0.45;298.1;87.3150017312779;287.53;Module 2,2_5;89.44;15,53;22,43;0,23;5,25;10,27
30,09.2019 10:26:05;34.9;0.61;298.1;120.92289265260617;287.58;Module 2,2_5;123.79;21,29;30,48;0,33;10,05;11,24
30,09.2019 10:27:59;35.3;0.66;298.1;129.80012084312713;287.71;Module 2,2_5;132.8;23,30;31,95;0,36;11,54;11,76
30,09.2019 10:29:55;35.2;0.59;298.1;118.21780195772486;287.84;Module 2,2_5;120.88;20,77;29,95;0,32;9,61;11,15
30,09.2019 10:31:50;34.8;0.7;298.4;140.27120949650705;287.95;Module 2,2_5;143.35;24,36;33,14;0,40;13,37;10,99
30,09.2019 10:33:49;35;0.59;298.4;119.70138762566708;288.07;Module 2,2_5;122.26;20,65;30,23;0,33;9,86;10,79
