date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
01,09.2019 09:39:50;34.3;1.52;301;312.51742283272216;298.53;Module 1,11_15;335.35;52,14;34,24;1,39;47,62;4,52
01,09.2019 09:41:46;34.4;1.6;301;331.97133931096056;298.81;Module 1,11_15;355.83;55,04;34,31;1,49;51,14;3,90
01,09.2019 09:43:38;34.3;1.5;301;310.7985773899069;299.06;Module 1,11_15;332.79;51,45;34,23;1,38;47,31;4,14
01,09.2019 10:16:01;33.7;2.53;301;509.11823412393375;297.75;Module 1,11_15;537.59;85,26;34,58;2,40;82,99;2,27
01,09.2019 10:20:24;34.5;1.95;301;398.1695978706414;298.51;Module 1,11_15;419.83;67,27;34,48;1,83;63,09;4,18
01,09.2019 10:22:32;33.6;2.33;303.1;478.6134022896199;298.98;Module 1,11_15;504.31;78,29;34,20;2,25;76,79;1,50
01,09.2019 10:24:28;34.1;1.68;303.1;301.7673879755081;299.63;Module 1,11_15;317.78;57,29;33,83;1,34;45,26;12,03
01,09.2019 10:39:57;34.3;2.73;305.1;576.1752933914646;299.76;Module 1,11_15;604.15;93,64;33,84;2,75;93,05;0,59
01,09.2019 10:41:51;34.1;2.9;305.1;600.8751971368032;300.35;Module 1,11_15;629.75;98,89;33,84;2,88;97,32;1,57
01,09.2019 10:43:44;32.6;1.32;305.1;290.6626554337194;300.7;Module 1,11_15;304.49;43,03;33,41;1,28;42,90;0,14
01,09.2019 10:45:37;33.8;2.95;305.1;608.7579085110273;301.21;Module 1,11_15;637.43;99,71;33,84;2,92;98,67;1,04
01,09.2019 10:47:33;33.5;2.95;305.1;584.5743820077008;301.96;Module 1,11_15;611.83;98,83;33,84;2,79;94,50;4,32
01,09.2019 10:49:26;33.2;2.79;305.1;572.5921615061781;302.53;Module 1,11_15;599.03;92,63;33,85;2,73;92,43;0,20
01,09.2019 10:51:20;33.2;2.79;307.1;575.2849903589936;302.84;Module 1,11_15;601.59;92,63;33,49;2,75;91,99;0,64
01,09.2019 10:53:15;32.8;2.83;307.1;580.4261969438908;303.14;Module 1,11_15;606.71;92,82;33,49;2,77;92,87;-0,05
01,09.2019 10:55:09;32.7;1.39;307.1;389.5564693339983;303.19;Module 1,11_15;407.03;45,45;33,37;1,79;59,84;-14,38
01,09.2019 10:57:11;33.5;2.99;307.1;598.0721217289531;303.1;Module 1,11_15;624.63;100,17;33,48;2,86;95,89;4,28
01,09.2019 10:59:06;33.1;2.78;307.1;578.6925527847413;303.52;Module 1,11_15;604.15;92,02;33,49;2,76;92,58;-0,56
01,09.2019 11:00:59;32.9;2.98;309.1;610.8037485063097;303.6;Module 1,11_15;637.43;98,04;33,13;2,93;97,08;0,96
01,09.2019 11:02:52;33.1;3.08;309.1;632.5723576941391;303.57;Module 1,11_15;659.9;101,95;33,11;3,04;100,74;1,21
01,09.2019 11:04:50;33;3.03;309.1;611.2675802880818;303.57;Module 1,11_15;637.43;99,99;33,13;2,93;97,16;2,83
01,09.2019 11:06:45;32.6;2.36;309.6;478.8771514301182;303.42;Module 1,11_15;499.19;76,94;33,03;2,25;74,47;2,47
