date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
30,09.2019 08:23:52;31.7;0;284.9;3.574316069592278;287.8;Module 1,11_15;5.5;0,00;1,36;0,01;0,01;-0,01
30,09.2019 08:25:50;31;0;284.9;3.658863473880091;287.79;Module 1,11_15;5.47;0,00;1,39;0,01;0,01;-0,01
30,09.2019 08:27:43;31.1;0;286.9;5.632727040590979;287.8;Module 1,11_15;8.22;0,00;2,14;0,02;0,03;-0,03
30,09.2019 08:29:38;33.4;0;286.9;6.967846325911459;287.79;Module 1,11_15;9.95;0,00;2,65;0,02;0,05;-0,05
30,09.2019 08:31:30;32.8;0.07;286.9;10.389926152212986;287.71;Module 1,11_15;14.56;2,30;3,95;0,03;0,11;2,19
30,09.2019 08:33:28;28.7;0.08;287.4;12.355623921346513;287.64;Module 1,11_15;17.01;2,30;4,70;0,03;0,16;2,14
30,09.2019 08:35:21;29.3;0.09;287.4;14.47113266161502;287.58;Module 1,11_15;19.62;2,64;5,49;0,04;0,21;2,42
30,09.2019 08:37:15;29.6;0.09;286.9;15.722084918197439;287.57;Module 1,11_15;21.02;2,66;5,97;0,04;0,25;2,41
30,09.2019 08:39:08;30.1;0.09;286.9;15.580940786456388;287.6;Module 1,11_15;20.57;2,71;5,91;0,04;0,25;2,46
30,09.2019 08:41:26;29.9;0.08;286.9;14.939842020658858;287.68;Module 1,11_15;19.45;2,39;5,67;0,04;0,23;2,16
30,09.2019 08:43:20;29.2;0.08;286.9;14.616259715064093;287.75;Module 1,11_15;18.83;2,34;5,55;0,04;0,22;2,12
30,09.2019 08:45:13;28.8;0.07;286.9;13.072194203055938;287.79;Module 1,11_15;16.68;2,02;4,96;0,04;0,18;1,84
30,09.2019 08:47:05;28.7;0.07;286.9;12.61848426331954;287.83;Module 1,11_15;15.96;2,01;4,79;0,03;0,16;1,85
30,09.2019 08:49:12;29.1;0.08;286.9;13.892410406209638;287.89;Module 1,11_15;17.41;2,33;5,27;0,04;0,20;2,13
30,09.2019 08:51:17;28.9;0.08;286.9;15.425485208129063;287.89;Module 1,11_15;19.17;2,31;5,86;0,04;0,24;2,07
30,09.2019 08:53:10;29.5;0.09;286.9;15.86670804261863;287.83;Module 1,11_15;19.58;2,65;6,02;0,04;0,26;2,40
30,09.2019 08:55:03;29.5;0.09;286.9;17.32561002145146;287.81;Module 1,11_15;21.24;2,65;6,58;0,05;0,31;2,35
30,09.2019 08:57:04;29.7;0.09;286.9;17.144658408508192;287.74;Module 1,11_15;20.88;2,67;6,51;0,05;0,30;2,37
30,09.2019 08:58:57;29.7;0.1;286.9;18.961706133453536;287.7;Module 1,11_15;22.96;2,97;7,20;0,05;0,37;2,60
30,09.2019 09:00:52;29.5;0.08;286.9;15.670314287030209;287.74;Module 1,11_15;18.87;2,36;5,95;0,04;0,25;2,11
30,09.2019 09:02:46;29.5;0;286.9;9.081894821967257;287.75;Module 1,11_15;10.88;0,00;3,45;0,02;0,08;-0,08
30,09.2019 09:04:41;30.8;0;286.9;7.121796169298732;287.76;Module 1,11_15;8.49;0,00;2,70;0,02;0,05;-0,05
30,09.2019 09:06:36;33.6;0;287.4;12.085038131919767;287.65;Module 1,11_15;14.34;0,00;4,59;0,03;0,15;-0,15
30,09.2019 09:08:29;31.9;0.1;287.4;19.3994894663744;287.5;Module 1,11_15;22.92;3,19;7,37;0,05;0,39;2,80
30,09.2019 09:10:23;30.2;0.15;287.4;28.65888097730524;287.51;Module 1,11_15;33.72;4,53;10,88;0,08;0,84;3,69
30,09.2019 09:12:38;30.9;0.21;286.9;39.11489961695983;287.55;Module 1,11_15;45.81;6,49;14,85;0,11;1,57;4,92
30,09.2019 09:14:32;31.5;0.23;286.9;41.1453161912054;287.62;Module 1,11_15;48.01;7,25;15,63;0,11;1,74;5,51
30,09.2019 09:16:28;32.1;0.15;287.4;29.673167562917925;287.65;Module 1,11_15;34.5;4,82;11,27;0,08;0,90;3,91
30,09.2019 09:18:22;31.5;0.15;287.4;29.065254080992148;287.68;Module 1,11_15;33.68;4,72;11,04;0,08;0,87;3,86
30,09.2019 09:20:19;31.3;0.15;287.4;28.857836742429072;287.7;Module 1,11_15;33.33;4,70;10,96;0,08;0,85;3,84
30,09.2019 09:22:12;31.5;0.14;287.4;27.7642973853668;287.72;Module 1,11_15;31.97;4,41;10,55;0,07;0,79;3,62
30,09.2019 09:24:05;31.2;0.12;287.4;23.411643548697796;287.73;Module 1,11_15;26.88;3,74;8,89;0,06;0,56;3,18
30,09.2019 09:25:59;31;0.12;287.4;23.931439127158217;287.74;Module 1,11_15;27.4;3,72;9,09;0,06;0,59;3,13
30,09.2019 09:27:52;30.2;0.16;287.4;31.11487752764961;287.75;Module 1,11_15;35.53;4,83;11,81;0,08;0,99;3,84
30,09.2019 09:29:46;30.7;0.14;287.4;25.909514660087055;287.75;Module 1,11_15;29.51;4,30;9,84;0,07;0,69;3,61
30,09.2019 09:31:44;30.4;0.21;287.4;40.68450098214167;287.75;Module 1,11_15;46.22;6,38;15,45;0,11;1,70;4,69
30,09.2019 09:33:37;30.8;0.23;287.4;41.38008385764379;287.73;Module 1,11_15;46.9;7,08;15,71;0,11;1,76;5,33
30,09.2019 09:35:57;31.9;0.24;287.4;42.043987359254814;287.75;Module 1,11_15;47.52;7,66;15,97;0,11;1,81;5,84
30,09.2019 09:37:51;31.6;0.17;287.4;30.484296653917784;287.75;Module 1,11_15;34.38;5,37;11,58;0,08;0,95;4,42
30,09.2019 09:39:44;31.6;0.23;287.4;42.86250198094673;287.74;Module 1,11_15;48.24;7,27;16,28;0,12;1,88;5,38
30,09.2019 09:41:38;31.7;0.3;287.4;56.80227001404306;287.71;Module 1,11_15;63.8;9,51;21,57;0,15;3,31;6,20
30,09.2019 09:43:32;32.3;0.42;287.4;79.28524698346381;287.73;Module 1,11_15;88.88;13,57;29,43;0,22;6,43;7,14
30,09.2019 09:45:25;33.6;0.46;289;89.13826687967776;287.79;Module 1,11_15;99.74;15,46;31,32;0,26;8,05;7,40
30,09.2019 09:47:31;33.7;0.4;289;77.7644603030289;287.84;Module 1,11_15;86.84;13,48;28,94;0,21;6,19;7,29
