module;pmpp;month
Module 1,2_9;180,07384968270463;August_2019
String 1,2;185,14848114250967;August_2019
Module 1,2_2;181,23316248312634;August_2019
Module 1,2_3;179,89628061026153;August_2019
Module 1,2_4;180,83036758363556;August_2019
Module 1,2_5;184,23211251371464;August_2019
Module 1,2_6;182,34766620431552;August_2019
Module 1,2_7;182,6155109462314;August_2019
Module 1,2_8;178,19015518511029;August_2019
Module 1,2_1;180,1152041840377;August_2019
Module 1,2_10;181,9490490000523;August_2019
Module 1,2_11;179,15243463651086;August_2019
Module 1,2_12;177,4011808561547;August_2019
Module 1,2_13;179,61994132516534;August_2019
Module 1,2_14;178,10933519890042;August_2019
Module 1,2_15;179,74613715628035;August_2019
Module 1,2_16;182,7638632375698;August_2019
Module 1,2_17;176,6898994611157;August_2019
Module 1,2_18;179,20848244548327;August_2019
