module;pmpp;month
Module 1,3_9;180,61484028119426;October_2019
String 1,3;136,70309137423976;October_2019
Module 1,3_2;181,52870770634908;October_2019
Module 1,3_3;179,99498672024257;October_2019
Module 1,3_4;182,02574141898012;October_2019
Module 1,3_5;178,39478085995293;October_2019
Module 1,3_6;179,8973731597466;October_2019
Module 1,3_7;177,8923354219286;October_2019
Module 1,3_8;182,23911722836144;October_2019
Module 1,3_1;179,4292329312291;October_2019
Module 1,3_10;179,894707671207;October_2019
Module 1,3_11;181,02240915249442;October_2019
Module 1,3_12;179,50261360737161;October_2019
Module 1,3_13;179,8721296381114;October_2019
Module 1,3_14;176,35460489434533;October_2019
Module 1,3_15;177,54161750312758;October_2019
Module 1,3_16;180,43335632836997;October_2019
Module 1,3_17;179,3225763619471;October_2019
Module 1,3_18;177,94710989082628;October_2019
