string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp;averageTemperature
1380556860121177;11;9;0;985079;Tue Nov 05 2019 06:42:09 GMT+0100 (CET);Tue Nov 05 2019 05:42:09 GMT+0100 (CET);1572932529000;7.925000000000001
1380556860121177;11;12;0;985079;Tue Nov 05 2019 06:44:02 GMT+0100 (CET);Tue Nov 05 2019 05:44:02 GMT+0100 (CET);1572932642000;7.925000000000001
1380556860121177;11;16;0;985079;Tue Nov 05 2019 06:45:55 GMT+0100 (CET);Tue Nov 05 2019 05:45:55 GMT+0100 (CET);1572932755000;7.925000000000001
1380556860121177;11;17;0;985079;Tue Nov 05 2019 06:47:47 GMT+0100 (CET);Tue Nov 05 2019 05:47:47 GMT+0100 (CET);1572932867000;7.925000000000001
1380556860121177;11;18;0;985079;Tue Nov 05 2019 06:49:40 GMT+0100 (CET);Tue Nov 05 2019 05:49:40 GMT+0100 (CET);1572932980000;7.925000000000001
1380556860121177;11;20;0;985079;Tue Nov 05 2019 06:51:37 GMT+0100 (CET);Tue Nov 05 2019 05:51:37 GMT+0100 (CET);1572933097000;7.925000000000001
1380556860121177;11;23;0;985079;Tue Nov 05 2019 06:53:30 GMT+0100 (CET);Tue Nov 05 2019 05:53:30 GMT+0100 (CET);1572933210000;7.925000000000001
1380556860121177;11;28;0;985079;Tue Nov 05 2019 06:55:23 GMT+0100 (CET);Tue Nov 05 2019 05:55:23 GMT+0100 (CET);1572933323000;7.925000000000001
1380556860121177;11;33;0;985079;Tue Nov 05 2019 06:57:17 GMT+0100 (CET);Tue Nov 05 2019 05:57:17 GMT+0100 (CET);1572933437000;7.925000000000001
1380556860121177;11;40;0;985079;Tue Nov 05 2019 07:00:10 GMT+0100 (CET);Tue Nov 05 2019 06:00:10 GMT+0100 (CET);1572933610000;7.925000000000001
1380556860121177;11;45;0;985079;Tue Nov 05 2019 07:02:03 GMT+0100 (CET);Tue Nov 05 2019 06:02:03 GMT+0100 (CET);1572933723000;7.925000000000001
1380556860121177;11;47;0;985079;Tue Nov 05 2019 07:03:58 GMT+0100 (CET);Tue Nov 05 2019 06:03:58 GMT+0100 (CET);1572933838000;7.925000000000001
1380556860121177;11;50;0;985079;Tue Nov 05 2019 07:05:53 GMT+0100 (CET);Tue Nov 05 2019 06:05:53 GMT+0100 (CET);1572933953000;7.925000000000001
1380556860121177;11;52;0;985079;Tue Nov 05 2019 07:07:46 GMT+0100 (CET);Tue Nov 05 2019 06:07:46 GMT+0100 (CET);1572934066000;7.925000000000001
1380556860121177;11;54;0;985079;Tue Nov 05 2019 07:09:40 GMT+0100 (CET);Tue Nov 05 2019 06:09:40 GMT+0100 (CET);1572934180000;7.925000000000001
1380556860121177;11;58;0;985079;Tue Nov 05 2019 07:11:33 GMT+0100 (CET);Tue Nov 05 2019 06:11:33 GMT+0100 (CET);1572934293000;7.925000000000001
1380556860121177;11;63;0;985079;Tue Nov 05 2019 07:13:26 GMT+0100 (CET);Tue Nov 05 2019 06:13:26 GMT+0100 (CET);1572934406000;7.925000000000001
1380556860121177;11;68;0;985079;Tue Nov 05 2019 07:15:18 GMT+0100 (CET);Tue Nov 05 2019 06:15:18 GMT+0100 (CET);1572934518000;7.925000000000001
1380556860121177;11;70;0;985079;Tue Nov 05 2019 07:17:11 GMT+0100 (CET);Tue Nov 05 2019 06:17:11 GMT+0100 (CET);1572934631000;7.925000000000001
1380556860121177;11;73;0;985079;Tue Nov 05 2019 07:19:04 GMT+0100 (CET);Tue Nov 05 2019 06:19:04 GMT+0100 (CET);1572934744000;7.925000000000001
1380556860121177;11;76;0;985079;Tue Nov 05 2019 07:20:56 GMT+0100 (CET);Tue Nov 05 2019 06:20:56 GMT+0100 (CET);1572934856000;7.925000000000001
1380556860121177;11;86;0;985079;Tue Nov 05 2019 07:22:50 GMT+0100 (CET);Tue Nov 05 2019 06:22:50 GMT+0100 (CET);1572934970000;7.925000000000001
1380556860121177;11;100;0;985079;Tue Nov 05 2019 07:24:48 GMT+0100 (CET);Tue Nov 05 2019 06:24:48 GMT+0100 (CET);1572935088000;7.925000000000001
1380556860121177;11;120;0;985079;Tue Nov 05 2019 07:26:40 GMT+0100 (CET);Tue Nov 05 2019 06:26:40 GMT+0100 (CET);1572935200000;7.925000000000001
1380556860121177;11;129;0;985079;Tue Nov 05 2019 07:28:34 GMT+0100 (CET);Tue Nov 05 2019 06:28:34 GMT+0100 (CET);1572935314000;7.925000000000001
1380556860121177;11;604;0;985079;Tue Nov 05 2019 07:30:27 GMT+0100 (CET);Tue Nov 05 2019 06:30:27 GMT+0100 (CET);1572935427000;7.925000000000001
1380556860121177;11;633;0;985079;Tue Nov 05 2019 07:32:20 GMT+0100 (CET);Tue Nov 05 2019 06:32:20 GMT+0100 (CET);1572935540000;9.024999999999999
1380556860121177;12;643;0;985079;Tue Nov 05 2019 07:34:13 GMT+0100 (CET);Tue Nov 05 2019 06:34:13 GMT+0100 (CET);1572935653000;9.933333333333335
1380556860121177;12;645;0;985079;Tue Nov 05 2019 07:36:06 GMT+0100 (CET);Tue Nov 05 2019 06:36:06 GMT+0100 (CET);1572935766000;10.93529411764706
1380556860121177;12;646;0;985079;Tue Nov 05 2019 07:38:08 GMT+0100 (CET);Tue Nov 05 2019 06:38:08 GMT+0100 (CET);1572935888000;11.611764705882354
1380556860121177;12;513;0;985079;Tue Nov 05 2019 07:40:01 GMT+0100 (CET);Tue Nov 05 2019 06:40:01 GMT+0100 (CET);1572936001000;12.494117647058825
1380556860121177;12;526;0;985079;Tue Nov 05 2019 07:41:54 GMT+0100 (CET);Tue Nov 05 2019 06:41:54 GMT+0100 (CET);1572936114000;12.376470588235296
1380556860121177;13;547;0.07;985079;Tue Nov 05 2019 07:43:48 GMT+0100 (CET);Tue Nov 05 2019 06:43:48 GMT+0100 (CET);1572936228000;11.78823529411765
1380556860121177;12;546;0.07;985081;Tue Nov 05 2019 07:45:56 GMT+0100 (CET);Tue Nov 05 2019 06:45:56 GMT+0100 (CET);1572936356000;11.347058823529412
1380556860121177;13;565;0.08;985082;Tue Nov 05 2019 07:47:49 GMT+0100 (CET);Tue Nov 05 2019 06:47:49 GMT+0100 (CET);1572936469000;11.347058823529412
1380556860121177;13;566;0.08;985083;Tue Nov 05 2019 07:49:42 GMT+0100 (CET);Tue Nov 05 2019 06:49:42 GMT+0100 (CET);1572936582000;11.55294117647059
1380556860121177;13;572;0.08;985085;Tue Nov 05 2019 07:51:35 GMT+0100 (CET);Tue Nov 05 2019 06:51:35 GMT+0100 (CET);1572936695000;11.55294117647059
1380556860121177;13;573;0.09;985087;Tue Nov 05 2019 07:53:47 GMT+0100 (CET);Tue Nov 05 2019 06:53:47 GMT+0100 (CET);1572936827000;11.729411764705885
1380556860121177;13;576;0.1;985088;Tue Nov 05 2019 07:55:41 GMT+0100 (CET);Tue Nov 05 2019 06:55:41 GMT+0100 (CET);1572936941000;11.758823529411767
1380556860121177;13;578;0.1;985090;Tue Nov 05 2019 07:57:36 GMT+0100 (CET);Tue Nov 05 2019 06:57:36 GMT+0100 (CET);1572937056000;11.905882352941179
1380556860121177;13;585;0.11;985092;Tue Nov 05 2019 07:59:30 GMT+0100 (CET);Tue Nov 05 2019 06:59:30 GMT+0100 (CET);1572937170000;12.111764705882354
1380556860121177;13;592;0.14;985094;Tue Nov 05 2019 08:01:26 GMT+0100 (CET);Tue Nov 05 2019 07:01:26 GMT+0100 (CET);1572937286000;12.141176470588237
1380556860121177;13;596;0.2;985098;Tue Nov 05 2019 08:03:19 GMT+0100 (CET);Tue Nov 05 2019 07:03:19 GMT+0100 (CET);1572937399000;12.43529411764706
1380556860121177;13;613;0.19;985101;Tue Nov 05 2019 08:05:12 GMT+0100 (CET);Tue Nov 05 2019 07:05:12 GMT+0100 (CET);1572937512000;12.464705882352943
1380556860121177;13;611;0.15;985105;Tue Nov 05 2019 08:07:08 GMT+0100 (CET);Tue Nov 05 2019 07:07:08 GMT+0100 (CET);1572937628000;12.611764705882354
1380556860121177;13;604;0.14;985108;Tue Nov 05 2019 08:09:17 GMT+0100 (CET);Tue Nov 05 2019 07:09:17 GMT+0100 (CET);1572937757000;12.964705882352943
1380556860121177;13;602;0.16;985111;Tue Nov 05 2019 08:11:09 GMT+0100 (CET);Tue Nov 05 2019 07:11:09 GMT+0100 (CET);1572937869000;13.111764705882354
1380556860121177;13;603;0.14;985114;Tue Nov 05 2019 08:13:04 GMT+0100 (CET);Tue Nov 05 2019 07:13:04 GMT+0100 (CET);1572937984000;13.494117647058825
1380556860121177;14;602;0.11;985116;Tue Nov 05 2019 08:14:57 GMT+0100 (CET);Tue Nov 05 2019 07:14:57 GMT+0100 (CET);1572938097000;13.494117647058825
1380556860121177;14;598;0.08;985118;Tue Nov 05 2019 08:16:57 GMT+0100 (CET);Tue Nov 05 2019 07:16:57 GMT+0100 (CET);1572938217000;13.494117647058825
1380556860121177;14;581;0.07;985119;Tue Nov 05 2019 08:18:52 GMT+0100 (CET);Tue Nov 05 2019 07:18:52 GMT+0100 (CET);1572938332000;13.494117647058825
1380556860121177;14;568;0;985119;Tue Nov 05 2019 08:20:46 GMT+0100 (CET);Tue Nov 05 2019 07:20:46 GMT+0100 (CET);1572938446000;13.317647058823532
1380556860121177;14;537;0;985119;Tue Nov 05 2019 08:22:38 GMT+0100 (CET);Tue Nov 05 2019 07:22:38 GMT+0100 (CET);1572938558000;13.111764705882354
1380556860121177;14;534;0.08;985120;Tue Nov 05 2019 08:24:58 GMT+0100 (CET);Tue Nov 05 2019 07:24:58 GMT+0100 (CET);1572938698000;13.111764705882354
1380556860121177;14;539;0.12;985122;Tue Nov 05 2019 08:26:52 GMT+0100 (CET);Tue Nov 05 2019 07:26:52 GMT+0100 (CET);1572938812000;12.670588235294119
1380556860121177;14;540;0.17;985125;Tue Nov 05 2019 08:28:46 GMT+0100 (CET);Tue Nov 05 2019 07:28:46 GMT+0100 (CET);1572938926000;12.347058823529414
1380556860121177;14;559;0.21;985128;Tue Nov 05 2019 08:30:40 GMT+0100 (CET);Tue Nov 05 2019 07:30:40 GMT+0100 (CET);1572939040000;12.229411764705885
1380556860121177;14;612;0.22;985132;Tue Nov 05 2019 08:32:42 GMT+0100 (CET);Tue Nov 05 2019 07:32:42 GMT+0100 (CET);1572939162000;12.229411764705885
1380556860121177;14;612;0.21;985136;Tue Nov 05 2019 08:34:34 GMT+0100 (CET);Tue Nov 05 2019 07:34:34 GMT+0100 (CET);1572939274000;12.494117647058825
1380556860121177;14;611;0.16;985140;Tue Nov 05 2019 08:36:27 GMT+0100 (CET);Tue Nov 05 2019 07:36:27 GMT+0100 (CET);1572939387000;13.523529411764708
1380556860121177;14;609;0.12;985142;Tue Nov 05 2019 08:38:24 GMT+0100 (CET);Tue Nov 05 2019 07:38:24 GMT+0100 (CET);1572939504000;13.641176470588237
