date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 09:31:08;35;0;284.7;6.344366664562818;281.13;Module 2,2_10;6.85;0,00;2,36;0,02;0,04;-0,04
05,11.2019 09:33:00;36;0;284.7;8.216244121994642;281.15;Module 2,2_10;8.85;0,00;3,05;0,02;0,07;-0,07
05,11.2019 09:34:54;36.5;0;287.9;8.477152625148038;281.17;Module 2,2_10;9.11;0,00;3,16;0,02;0,07;-0,07
05,11.2019 09:36:46;31.2;0;287.9;8.74728564459399;281.16;Module 2,2_10;9.38;0,00;3,25;0,02;0,08;-0,08
05,11.2019 09:38:48;30.4;0;287.9;9.542702353104522;281.17;Module 2,2_10;10.21;0,00;3,55;0,03;0,09;-0,09
05,11.2019 09:40:41;31.2;0;286.3;10.49815970321646;281.19;Module 2,2_10;11.21;0,00;3,90;0,03;0,11;-0,11
05,11.2019 09:42:34;31.6;0;286.3;12.328995236211476;281.17;Module 2,2_10;13.14;0,00;4,59;0,03;0,15;-0,15
05,11.2019 09:44:28;31.8;0.06;286.9;14.419638811057894;281.2;Module 2,2_10;15.34;1,91;5,36;0,04;0,20;1,70
05,11.2019 09:46:36;32.3;0.08;286.9;16.05862221033939;281.17;Module 2,2_10;17.05;2,58;5,97;0,04;0,25;2,33
05,11.2019 09:48:29;33.2;0.08;286.9;16.991024662961017;281.16;Module 2,2_10;18.01;2,66;6,32;0,04;0,28;2,37
05,11.2019 09:50:22;33.4;0.08;287.7;17.008713506773162;281.14;Module 2,2_10;18;2,67;6,33;0,04;0,28;2,39
05,11.2019 09:52:15;33.4;0.08;287.7;17.56478368888009;281.12;Module 2,2_10;18.56;2,67;6,53;0,05;0,30;2,37
05,11.2019 09:54:27;33.7;0.09;288;19.140201667543455;281.1;Module 2,2_10;20.19;3,03;7,12;0,05;0,36;2,67
05,11.2019 09:56:21;33.9;0.1;288;20.316136890146467;281.11;Module 2,2_10;21.4;3,39;7,55;0,05;0,41;2,98
05,11.2019 09:58:17;33.9;0.09;288;20.591594389250883;281.1;Module 2,2_10;21.66;3,05;7,66;0,05;0,42;2,63
05,11.2019 10:00:10;34.3;0.11;288.3;24.473734659991692;281.11;Module 2,2_10;25.71;3,77;9,10;0,06;0,59;3,18
05,11.2019 10:02:07;34.3;0.16;288.3;32.79804598021055;281.13;Module 2,2_10;34.41;5,49;12,20;0,09;1,06;4,43
05,11.2019 10:03:59;34.6;0.2;288.6;41.32117351830167;281.14;Module 2,2_10;43.3;6,92;15,38;0,11;1,68;5,24
05,11.2019 10:05:52;35.5;0.17;288.6;34.6624892296809;281.12;Module 2,2_10;36.28;6,04;12,90;0,09;1,18;4,85
05,11.2019 10:07:48;35.4;0.13;289.5;29.164384537385192;281.1;Module 2,2_10;30.49;4,60;10,85;0,08;0,84;3,77
05,11.2019 10:09:57;34.9;0.15;289.5;31.04895844032956;281.1;Module 2,2_10;32.42;5,23;11,55;0,08;0,95;4,29
05,11.2019 10:11:50;35.2;0.15;289.5;32.38534391558102;281.13;Module 2,2_10;33.78;5,28;12,05;0,09;1,03;4,25
05,11.2019 10:13:44;35.1;0.13;289.4;27.29367609122626;281.2;Module 2,2_10;28.44;4,56;10,16;0,07;0,73;3,83
05,11.2019 10:15:37;35.1;0.09;289.4;22.017715981392772;281.24;Module 2,2_10;22.92;3,16;8,20;0,06;0,48;2,68
05,11.2019 10:17:37;34.9;0.07;289.4;17.568419611877886;281.28;Module 2,2_10;18.27;2,44;6,54;0,05;0,30;2,14
05,11.2019 10:19:32;34.2;0.06;289.4;14.225678698408093;281.33;Module 2,2_10;14.78;2,05;5,30;0,04;0,20;1,85
05,11.2019 10:21:26;33.3;0;289.4;12.147914247125922;281.35;Module 2,2_10;12.61;0,00;4,52;0,03;0,15;-0,15
05,11.2019 10:23:18;32.2;0.06;288.3;14.096242416275572;281.39;Module 2,2_10;14.62;1,93;5,24;0,04;0,20;1,74
05,11.2019 10:25:39;32.3;0.09;288.3;20.867030440460685;281.42;Module 2,2_10;21.62;2,91;7,77;0,06;0,43;2,48
05,11.2019 10:27:32;32.6;0.14;288.3;27.201014858279944;281.42;Module 2,2_10;28.16;4,56;10,12;0,07;0,73;3,84
05,11.2019 10:29:26;33;0.18;288.3;35.53594871831575;281.43;Module 2,2_10;36.76;5,94;13,22;0,09;1,24;4,70
05,11.2019 10:31:20;33.5;0.21;288.7;42.044757459769194;281.46;Module 2,2_10;43.46;7,04;15,64;0,11;1,74;5,30
05,11.2019 10:33:22;35.6;0.21;288.7;42.59102257011162;281.46;Module 2,2_10;43.99;7,48;15,84;0,11;1,78;5,69
05,11.2019 10:35:15;35.6;0.18;288.7;37.15665297367579;281.5;Module 2,2_10;38.35;6,41;13,83;0,10;1,36;5,05
05,11.2019 10:37:07;35.4;0.14;289.9;29.483785761780187;281.5;Module 2,2_10;30.41;4,96;10,98;0,08;0,86;4,10
05,11.2019 10:39:04;34.9;0.12;289.9;25.477767247616782;281.53;Module 2,2_10;26.26;4,19;9,48;0,07;0,64;3,55
05,11.2019 10:40:58;34.3;0.13;289.6;27.028348002089423;281.54;Module 2,2_10;27.84;4,46;10,06;0,07;0,72;3,74
05,11.2019 10:43:01;34.1;0.15;289.6;31.56435702969801;281.57;Module 2,2_10;32.49;5,12;11,75;0,08;0,98;4,13
05,11.2019 10:44:54;34.5;0.17;289.6;34.7818292121216;281.6;Module 2,2_10;35.78;5,87;12,95;0,09;1,19;4,67
05,11.2019 10:46:47;34.7;0.2;289.7;40.68716540825313;281.58;Module 2,2_10;41.83;6,94;15,15;0,11;1,63;5,31
05,11.2019 10:48:50;35;0.22;289.7;45.442859880695906;281.59;Module 2,2_10;46.69;7,70;16,91;0,12;2,03;5,67
