string_id;temperature;voltage;current_am;total_wh;ts;utc_ts;timestamp
1380556830330852;23;9;0;401323;Sun Sep 01 2019 05:54:52 GMT+0200 (CEST);Sun Sep 01 2019 03:54:52 GMT+0200 (CEST);1567310092000
1380556830330852;23;12;0;401323;Sun Sep 01 2019 05:56:45 GMT+0200 (CEST);Sun Sep 01 2019 03:56:45 GMT+0200 (CEST);1567310205000
1380556830330852;23;15;0;401323;Sun Sep 01 2019 05:58:37 GMT+0200 (CEST);Sun Sep 01 2019 03:58:37 GMT+0200 (CEST);1567310317000
1380556830330852;23;19;0;401323;Sun Sep 01 2019 06:00:31 GMT+0200 (CEST);Sun Sep 01 2019 04:00:31 GMT+0200 (CEST);1567310431000
1380556830330852;23;26;0;401323;Sun Sep 01 2019 06:02:29 GMT+0200 (CEST);Sun Sep 01 2019 04:02:29 GMT+0200 (CEST);1567310549000
1380556830330852;23;34;0;401323;Sun Sep 01 2019 06:04:23 GMT+0200 (CEST);Sun Sep 01 2019 04:04:23 GMT+0200 (CEST);1567310663000
1380556830330852;23;47;0;401323;Sun Sep 01 2019 06:06:16 GMT+0200 (CEST);Sun Sep 01 2019 04:06:16 GMT+0200 (CEST);1567310776000
1380556830330852;23;67;0;401323;Sun Sep 01 2019 06:08:09 GMT+0200 (CEST);Sun Sep 01 2019 04:08:09 GMT+0200 (CEST);1567310889000
1380556830330852;23;85;0;401323;Sun Sep 01 2019 06:10:02 GMT+0200 (CEST);Sun Sep 01 2019 04:10:02 GMT+0200 (CEST);1567311002000
1380556830330852;23;89;0;401323;Sun Sep 01 2019 06:11:58 GMT+0200 (CEST);Sun Sep 01 2019 04:11:58 GMT+0200 (CEST);1567311118000
1380556830330852;23;91;0;401323;Sun Sep 01 2019 06:13:54 GMT+0200 (CEST);Sun Sep 01 2019 04:13:54 GMT+0200 (CEST);1567311234000
1380556830330852;23;95;0;401323;Sun Sep 01 2019 06:15:46 GMT+0200 (CEST);Sun Sep 01 2019 04:15:46 GMT+0200 (CEST);1567311346000
1380556830330852;23;103;0;401323;Sun Sep 01 2019 06:17:40 GMT+0200 (CEST);Sun Sep 01 2019 04:17:40 GMT+0200 (CEST);1567311460000
1380556830330852;23;132;0;401323;Sun Sep 01 2019 06:19:39 GMT+0200 (CEST);Sun Sep 01 2019 04:19:39 GMT+0200 (CEST);1567311579000
1380556830330852;23;147;0;401323;Sun Sep 01 2019 06:21:32 GMT+0200 (CEST);Sun Sep 01 2019 04:21:32 GMT+0200 (CEST);1567311692000
1380556830330852;23;156;0;401323;Sun Sep 01 2019 06:23:26 GMT+0200 (CEST);Sun Sep 01 2019 04:23:26 GMT+0200 (CEST);1567311806000
1380556830330852;23;226;0;401323;Sun Sep 01 2019 06:25:28 GMT+0200 (CEST);Sun Sep 01 2019 04:25:28 GMT+0200 (CEST);1567311928000
1380556830330852;23;218;0;401323;Sun Sep 01 2019 06:27:24 GMT+0200 (CEST);Sun Sep 01 2019 04:27:24 GMT+0200 (CEST);1567312044000
1380556830330852;23;224;0;401323;Sun Sep 01 2019 06:29:17 GMT+0200 (CEST);Sun Sep 01 2019 04:29:17 GMT+0200 (CEST);1567312157000
