module_id;temperature;voltage;ts;utc_ts;timestamp;current;irradiation
1380556892138650;-273.2;26.9;Wed Jul 31 2019 05:54:35 GMT+0200 (CEST);Wed Jul 31 2019 03:54:35 GMT+0200 (CEST);1564545275000;0;2.76
1380556892138650;-273.2;28.1;Wed Jul 31 2019 05:55:48 GMT+0200 (CEST);Wed Jul 31 2019 03:55:48 GMT+0200 (CEST);1564545348000;0;2.7
1380556892138650;-273.2;26.6;Wed Jul 31 2019 05:57:06 GMT+0200 (CEST);Wed Jul 31 2019 03:57:06 GMT+0200 (CEST);1564545426000;0;2.4
1380556892138650;-273.2;26.4;Wed Jul 31 2019 05:58:19 GMT+0200 (CEST);Wed Jul 31 2019 03:58:19 GMT+0200 (CEST);1564545499000;0;2.13
1380556892138650;13.9;25;Wed Jul 31 2019 05:59:32 GMT+0200 (CEST);Wed Jul 31 2019 03:59:32 GMT+0200 (CEST);1564545572000;0;1.78
1380556892138650;13.9;25;Wed Jul 31 2019 06:00:52 GMT+0200 (CEST);Wed Jul 31 2019 04:00:52 GMT+0200 (CEST);1564545652000;0;1.61
1380556892138650;13.9;25;Wed Jul 31 2019 06:02:05 GMT+0200 (CEST);Wed Jul 31 2019 04:02:05 GMT+0200 (CEST);1564545725000;0;1.44
1380556892138650;13.9;25;Wed Jul 31 2019 06:03:19 GMT+0200 (CEST);Wed Jul 31 2019 04:03:19 GMT+0200 (CEST);1564545799000;0;1.33
1380556892138650;-273.2;29.5;Wed Jul 31 2019 06:50:14 GMT+0200 (CEST);Wed Jul 31 2019 04:50:14 GMT+0200 (CEST);1564548614000;0;4.52
1380556892138650;13.9;27.1;Wed Jul 31 2019 06:51:35 GMT+0200 (CEST);Wed Jul 31 2019 04:51:35 GMT+0200 (CEST);1564548695000;0;5.09
1380556892138650;13.9;31.3;Wed Jul 31 2019 06:52:52 GMT+0200 (CEST);Wed Jul 31 2019 04:52:52 GMT+0200 (CEST);1564548772000;0;6.07
1380556892138650;13.9;31.9;Wed Jul 31 2019 06:54:05 GMT+0200 (CEST);Wed Jul 31 2019 04:54:05 GMT+0200 (CEST);1564548845000;0;7.48
1380556892138650;13.9;32.8;Wed Jul 31 2019 06:55:17 GMT+0200 (CEST);Wed Jul 31 2019 04:55:17 GMT+0200 (CEST);1564548917000;0;8.8
1380556892138650;17;29;Wed Jul 31 2019 06:56:30 GMT+0200 (CEST);Wed Jul 31 2019 04:56:30 GMT+0200 (CEST);1564548990000;0;10.86
1380556892138650;17;27.8;Wed Jul 31 2019 06:57:44 GMT+0200 (CEST);Wed Jul 31 2019 04:57:44 GMT+0200 (CEST);1564549064000;0.01;13.73
1380556892138650;17;28.1;Wed Jul 31 2019 06:58:57 GMT+0200 (CEST);Wed Jul 31 2019 04:58:57 GMT+0200 (CEST);1564549137000;0.02;16.04
1380556892138650;17;28.3;Wed Jul 31 2019 07:00:13 GMT+0200 (CEST);Wed Jul 31 2019 05:00:13 GMT+0200 (CEST);1564549213000;0.04;19.44
