module;pmpp;month
Module 1,6_9;179,92069102770486;June_2019
String 1,6;174,34210303420718;June_2019
Module 1,6_2;180,00021335971266;June_2019
Module 1,6_3;179,17926968398638;June_2019
Module 1,6_4;179,92107753720603;June_2019
Module 1,6_5;181,62681738499532;June_2019
Module 1,6_6;175,20108161664513;June_2019
Module 1,6_7;181,71220036550463;June_2019
Module 1,6_8;181,35920201726202;June_2019
Module 1,6_1;175,36480849033745;June_2019
Module 1,6_10;178,54870651780536;June_2019
Module 1,6_11;179,2658715022333;June_2019
Module 1,6_12;181,7699123329263;June_2019
Module 1,6_13;175,5332115067081;June_2019
Module 1,6_14;178,1414091053395;June_2019
Module 1,6_15;178,67375439414624;June_2019
Module 1,6_16;176,68695849034665;June_2019
Module 1,6_17;178,36020856969867;June_2019
Module 1,6_18;177,7551611380804;June_2019
