module;pmpp;month
Module 1,2_9;175,638882567835;November_2019
String 1,2;162,4208988450018;November_2019
Module 1,2_2;175,11986500679842;November_2019
Module 1,2_3;173,28291379519018;November_2019
Module 1,2_4;173,62180586157962;November_2019
Module 1,2_5;177,17814640564023;November_2019
Module 1,2_6;170,73355824128188;November_2019
Module 1,2_7;169,1064672224756;November_2019
Module 1,2_8;180,3151236559361;November_2019
Module 1,2_1;170,76009260791412;November_2019
Module 1,2_10;166,48688083730076;November_2019
Module 1,2_11;175,7502440220288;November_2019
Module 1,2_12;169,64417318642307;November_2019
Module 1,2_13;177,9625545093306;November_2019
Module 1,2_14;167,80646167537196;November_2019
Module 1,2_15;170,68268183818807;November_2019
Module 1,2_16;173,5895739701668;November_2019
Module 1,2_17;174,20039447206005;November_2019
Module 1,2_18;172,0634357373603;November_2019
