date;V;I;T;G;Tamb;Name;G_orig;Pmax;V_sim;I_sim;Pmax_sim;deviation
05,11.2019 14:14:11;36.6;1.37;296;298.7492293611731;285.68;Module 1,2_2;322.08;50,14;36,26;1,40;50,78;-0,64
05,11.2019 14:16:05;37.5;1.41;296;358.5498444209999;285.77;Module 1,2_2;386.55;52,88;36,42;1,70;62,08;-9,20
05,11.2019 14:23:52;36.8;1.58;296;346.65756084783527;286.1;Module 1,2_2;373.75;58,14;36,39;1,64;59,83;-1,69
05,11.2019 14:25:51;37.2;1.57;296;337.14941132517055;286.35;Module 1,2_2;363.51;58,40;36,37;1,60;58,04;0,37
05,11.2019 14:27:45;38.2;3.06;296;614.7507930661144;286.71;Module 1,2_2;662.84;116,89;36,58;3,01;109,96;6,93
05,11.2019 14:29:38;36.2;3.71;297;752.3620341579647;287.39;Module 1,2_2;811.25;134,30;36,30;3,71;134,54;-0,23
05,11.2019 14:31:32;36.1;3.59;297;756.6932994799001;288.32;Module 1,2_2;815.96;129,60;36,30;3,73;135,32;-5,72
05,11.2019 14:51:14;37.2;1.63;297;422.1948124813405;286.44;Module 1,2_2;455.67;60,64;36,34;2,03;73,73;-13,10
05,11.2019 14:53:07;38.2;3.06;297;730.3255103397753;287.1;Module 1,2_2;788.33;116,89;36,33;3,59;130,55;-13,66
05,11.2019 14:55:00;37.8;1.37;297;355.6896247538384;287.8;Module 1,2_2;383.99;51,79;36,23;1,69;61,26;-9,48
05,11.2019 14:56:53;36.6;1.52;299.5;405.43120067318984;287.98;Module 1,2_2;437.75;55,63;35,88;1,95;69,80;-14,17
05,11.2019 14:58:46;36.5;1.45;299.5;298.6649198910995;288.14;Module 1,2_2;322.52;52,92;35,63;1,40;49,98;2,94
05,11.2019 15:00:39;36.9;1.16;299.5;292.850757815425;288.28;Module 1,2_2;316.29;42,80;35,62;1,37;48,90;-6,10
05,11.2019 15:02:34;36.6;1.28;300;353.1055368941659;288.43;Module 1,2_2;381.43;46,85;35,70;1,68;59,96;-13,11
05,11.2019 15:05:08;37.2;1.95;300;459.6442940172632;288.86;Module 1,2_2;496.63;72,54;35,86;2,22;79,63;-7,09
05,11.2019 15:07:01;35.5;2.2;301.5;414.55228388115125;289;Module 1,2_2;447.99;78,10;35,55;1,99;70,83;7,27
05,11.2019 15:08:56;35.2;1.72;301.5;367.1037864721849;289.1;Module 1,2_2;396.79;60,54;35,47;1,75;62,12;-1,58
05,11.2019 15:10:48;36.8;3.5;301.5;729.6622658491729;289.46;Module 1,2_2;788.82;128,80;35,55;3,59;127,72;1,08
05,11.2019 15:12:41;35.1;2.12;301.5;452.18896197279395;290.22;Module 1,2_2;488.95;74,41;35,59;2,18;77,72;-3,31
05,11.2019 15:14:34;34.8;3.1;301.5;644.4418465111922;290.67;Module 1,2_2;696.98;107,88;35,61;3,16;112,53;-4,65
05,11.2019 15:16:27;34.7;2.91;302;582.151229452789;291.03;Module 1,2_2;629.75;100,98;35,54;2,84;101,09;-0,12
