module;pmpp;month
Module 2,1_9;178,3671841192389;September_2019
String 2,1;180,7324581390535;September_2019
Module 2,1_2;179,61584654617684;September_2019
Module 2,1_3;184,47106718680183;September_2019
Module 2,1_4;181,9559716535066;September_2019
Module 2,1_5;177,15365909547265;September_2019
Module 2,1_6;177,3374633737218;September_2019
Module 2,1_7;177,3462137687384;September_2019
Module 2,1_8;176,64959901710074;September_2019
Module 2,1_1;178,59672928078422;September_2019
Module 2,1_10;180,20966051277284;September_2019
Module 2,1_11;182,82430698593708;September_2019
Module 2,1_12;186,19400757824306;September_2019
Module 2,1_13;180,44802472128518;September_2019
Module 2,1_14;186,09509208946454;September_2019
Module 2,1_15;178,00231907618414;September_2019
Module 2,1_16;177,96599350324817;September_2019
Module 2,1_17;178,18726561946315;September_2019
Module 2,1_18;178,47314284350168;September_2019
